DATE,LAT,LONG,HUMANNAME,COUNT,GOLDSTEIN,SAMPLEURL
20140828,32.9049,35.8072,"Golan Heights, Syria (general), Syria",37,-4.894594594594595,"http://www.itv.com/news/story/2014-08-28/syrian-armed-group-detains-un-peacekeepers/"
20130912,38.8951,-77.0364,"Washington, District of Columbia, United States",37,-2.272972972972973,"http://app1.kuhf.org/articles/npr221649542-Russian-Plan-Is-Just-A-Lie,-Syrian-Rebel-General-Says.html"
20150520,33.5,36.3,"Damascus, Dimashq, Syria",37,-1.8945945945945943,"https://in.news.yahoo.com/overruns-parts-unesco-listed-syrian-city-135620199.html"
20130805,33.5,36.3,"Damascus, Dimashq, Syria",37,-3.189189189189189,"http://www.theprovince.com/news/Obama+treads+dangerous+line+seeks+support+strike+Syria+regime/8864062/story.html"
20140210,33.5,36.3,"Damascus, Dimashq, Syria",37,0.4810810810810812,"http://www.maltatoday.com.mt/en/newsdetails/news/world/Evacuation-of-Homs-continues-20140210"
20150904,33.5,36.3,"Damascus, Dimashq, Syria",37,0.9648648648648649,"https://uk.news.yahoo.com/iran-says-assad-pivotal-role-syria-solution-125216447.html"
20140129,33.5,36.3,"Damascus, Dimashq, Syria",37,-0.5216216216216218,"http://www.globalsecurity.org/wmd/library/news/syria/2014/syria-140129-presstv01.htm"
20150105,33.5,36.3,"Damascus, Dimashq, Syria",37,-0.5405405405405406,"http://www.todayszaman.com/latest-news_syrian-president-visits-front-on-new-years-eve_368544.html"
20140416,33.5,36.3,"Damascus, Dimashq, Syria",37,-2.7432432432432434,"http://www.turkishweekly.net/news/165729/syria-us-israel-turkey-to-blame-for-past-future-chemical-attacks.html"
20130909,55.7522,37.6156,"Moscow, Moskva, Russia",37,3.010810810810811,"http://www.russiaherald.com/index.php/sid/216934128/scat/723971d98160d438"
20140528,33.5,36.3,"Damascus, Dimashq, Syria",37,0.3405405405405402,"http://www.huffingtonpost.com/2014/05/28/un-syria-ambushed_n_5403062.html?utm_hp_ref=world"
20150816,33.5,36.3,"Damascus, Dimashq, Syria",37,-3.5675675675675675,"https://www.washingtonpost.com/world/middle_east/airstrikes-by-syrian-government-kill-as-many-as-100-in-damascus-capital/2015/08/16/9c3779d2-443c-11e5-9f53-d1e3ddfd0cda_story.html"
20150521,33.5,36.3,"Damascus, Dimashq, Syria",37,-1.0486486486486486,"http://www.zawya.com/story/Syria_hopes_for_new_USD1bn_credit_line_from_Iran_official-TR20150520nL5N0YB3XYX2/"
20131005,33.5,36.3,"Damascus, Dimashq, Syria",37,0.09189189189189183,"http://www.intifada-palestine.com/2013/10/saudi-black-op-team-behind-damascus-chemical-weapons-attack/"
